游戏名,房间名,主播头衔,热度/万,主播昵称,直播网址
穿越火线,幽灵模式糯米团团大人,无,0,糯米团团大人,https://www.douyu.com//10876190
穿越火线,Re希尔的直播间  速点,无,0,Re希尔,https://www.douyu.com//10876439
穿越火线,没号了/全区排位秒上,无,0,阿楠Ak,https://www.douyu.com//7861040
穿越火线,新人up视频轮播，一些脑洞的单机枪械变化,无,0,橘长呀,https://www.douyu.com//8697905
穿越火线,日常上分求关注,无,0,1293062428,https://www.douyu.com//2100003
穿越火线,北部-排位猛猛干,无,0,Abh流年,https://www.douyu.com//7848310
穿越火线,玩一会、、、,无,0,BBBBBBU6Gg,https://www.douyu.com//9622135
穿越火线,练练吧，适应gpw,无,0,了了不会飞c,https://www.douyu.com//6001112
穿越火线,零冲单排上枪王,无,0,煋雲丶嗼忘初心,https://www.douyu.com//7400475
穿越火线,全区枪王排位 10572365,无,0,嘟嘟爱奶茶,https://www.douyu.com//10572365
穿越火线,ccf生化划水,无,0,蓝色天空哈哈,https://www.douyu.com//9873234
穿越火线,每天热爱生活,无,0,1003363590,https://www.douyu.com//747461
穿越火线,【CF半质局】心累到不想报点,无,0,北部南洋十三郎,https://www.douyu.com//7743995
穿越火线,See you at the top,无,0,丶oKk,https://www.douyu.com//8334143
穿越火线,荣耀221颗持续掉豆豆,无,0,林幼颜,https://www.douyu.com//8806101
穿越火线,求关注   每天都会更新视频,无,0,Fu2k丶离殇,https://www.douyu.com//6029206
穿越火线,今天又是帅气的小太爷,无,0,大神法力无边,https://www.douyu.com//10352920
穿越火线,荣耀之扑克牌,无,0,少恭09,https://www.douyu.com//4666858
穿越火线,帮水友上上分！！！,无,0,派大星的热爱,https://www.douyu.com//10499122
穿越火线,蓝桉遇见释怀鸟,无,0,情久潇然,https://www.douyu.com//7412670
穿越火线,7L狙击 排位搞起,无,0,7L521,https://www.douyu.com//10532163
穿越火线,橙子:猛男直播间,无,0,我不是橙橙甜,https://www.douyu.com//7455070
穿越火线,练会枪 打会娱乐,无,0,乔一爱打游戏,https://www.douyu.com//3749807
穿越火线,暴躁的董叔叔6673991,无,0,董家叔叔,https://www.douyu.com//6673991
穿越火线,恰僵尸粉阶段,无,0,Oscarperformer,https://www.douyu.com//9254154
穿越火线,倾尘的小黑屋,无,0,mm倾尘,https://www.douyu.com//10624546
穿越火线,XX徐在等一个机会,无,0,左手徐ii,https://www.douyu.com//7267219
穿越火线,北部枪王排位有车位、,无,0,真心无限期i,https://www.douyu.com//9494791
穿越火线,听说键盘越斜越厉害,无,0,旧梦Dylan,https://www.douyu.com//8012235
穿越火线,难兄难弟双排百星,无,0,CF北部男颜,https://www.douyu.com//9774741
穿越火线,过来打打首胜,无,0,渝万一老年醉,https://www.douyu.com//2184894
穿越火线,东部质量局 2448445,无,0,白鲨永恒,https://www.douyu.com//2448445
穿越火线,新人主播，枪王中的王牌，尔等岂能不服？,无,0,污妖王丶100K,https://www.douyu.com//2411861
穿越火线,追击玩起来,无,0,伶人半世才疏学浅,https://www.douyu.com//7523738
穿越火线,下午练一下枪,无,0,浪客白白,https://www.douyu.com//6430025
穿越火线,希望有一个人能看破小娜的脆弱,无,0,情久小妮娜,https://www.douyu.com//8656330
穿越火线,摇摆神来搞我啊不看弹幕,无,0,GF晚安,https://www.douyu.com//2232531
穿越火线,司马最牛的直播间,无,0,司马最牛,https://www.douyu.com//10494849
穿越火线,全区免费首胜，来一起玩新荣耀之巅段，冲冲,无,0,残魂k,https://www.douyu.com//7098489
穿越火线,我会接受生活中的所有好与不好-,无,0,北部焦佳,https://www.douyu.com//664567
穿越火线,法拉溺的直播间,无,0,桔梗ouo97,https://www.douyu.com//8067682
穿越火线,有趣的盒子 10567330,无,0,撩1549992,https://www.douyu.com//10567330
穿越火线,北部小火车出发了,无,0,阿Weii,https://www.douyu.com//19129
穿越火线,小小菜玩家,无,0,明眸信笔,https://www.douyu.com//3577867
穿越火线,刀排。随缘直播。,无,0,晚报numberone,https://www.douyu.com//10267228
穿越火线,ROG全新出发,无,0,FairyTaleTownPLUS,https://www.douyu.com//6373079
穿越火线,跟儿子二区双排玩会~,无,0,sqb41,https://www.douyu.com//10599615
穿越火线,我就不会玩 10510913,无,0,此情可待成追忆575,https://www.douyu.com//10510913
穿越火线,随便玩玩，， 8560530,无,0,HaoB0201,https://www.douyu.com//8560530
穿越火线,随便玩玩！~ 5430392,无,0,Night的寂寞,https://www.douyu.com//5430392
穿越火线,【北部】新赛季荣耀之巅走起,无,0,谦和无缺gg,https://www.douyu.com//605767
穿越火线,后3选手来辣！,无,0,达达玩泥巴,https://www.douyu.com//1943080
穿越火线,一天一个封号小技巧，天天学习封号小妙招,无,0,晚安406040,https://www.douyu.com//9108184
穿越火线,战斗机  大成,无,0,战斗机大成,https://www.douyu.com//5944436
穿越火线,芳芳冲鸭鸭,无,0,落了单的王者,https://www.douyu.com//7888356
穿越火线,骑上我心爱的小摩托 5759096,无,0,翼彷桐刑,https://www.douyu.com//5759096
穿越火线,相声云顶曲苑杂坛！,无,0,山西老陈醋Ngk,https://www.douyu.com//8171495
穿越火线,{新主播}带你体验不一样的CF,无,0,无聊吃鸡的佬劉,https://www.douyu.com//9289006
穿越火线,十年火线的直播间,无,0,庐州橙粑粑,https://www.douyu.com//9757646
穿越火线,排位白给大王~,无,0,涛大大啊哈哈,https://www.douyu.com//5960783
穿越火线,CF游戏大杂烩,无,0,墨竹磕游戏,https://www.douyu.com//10394753
穿越火线,瞎玩一会儿 .,无,0,今晚打老虎3664,https://www.douyu.com//9522582
穿越火线,今天是个好日子，啦啦啦啦,无,0,樰er哟,https://www.douyu.com//5228202
穿越火线,无可匹敌的饭量 10299845,无,0,夏饭啊,https://www.douyu.com//10299845
穿越火线,菜鸟的枪王之路，啊哈,无,0,CF老酒,https://www.douyu.com//9345578
穿越火线,免费打排位，需要的来,无,0,绝望地老韩,https://www.douyu.com//9236167
穿越火线,CF生化走起！,无,0,空了155,https://www.douyu.com//9935542
穿越火线,陆筠丶的直播间,无,0,陆筠丶,https://www.douyu.com//10880176
穿越火线,排位小冲一会~,无,0,过时不候z,https://www.douyu.com//10140579
穿越火线,一个老年组合的排位生涯,无,0,Acmnk,https://www.douyu.com//3741419
穿越火线,汉宫小牧的直播间,无,0,汉宫小牧,https://www.douyu.com//6762328
穿越火线,和佣人阿乐的快乐,无,0,别问别想别回忆,https://www.douyu.com//667145
穿越火线,五子032的直播间,无,0,五子032,https://www.douyu.com//10877027
穿越火线,南部质量枪王排位,无,0,枪王李舒桐,https://www.douyu.com//10879442
穿越火线,不要因为没有掌声就放弃,无,0,阿乐LeK,https://www.douyu.com//10880265
穿越火线,纵酒言情的直播间,无,0,纵酒言情,https://www.douyu.com//10880579
穿越火线,孑然东部荣耀枪王排位,无,0,孑然与你,https://www.douyu.com//6277474
穿越火线,一枪一个小朋友 6837655,无,0,小归尘,https://www.douyu.com//6837655
穿越火线,轮播中勿扰,无,0,阿吾想吃鱼,https://www.douyu.com//9670330
穿越火线,Y9883457的直播间,无,0,欣仔爱喝羊汤,https://www.douyu.com//10880959
穿越火线,薄荷味儿苏妃：嘴强王者每天8-9点开播！,无,0,薄荷味儿苏妃,https://www.douyu.com//7271158
穿越火线,薄情子裕的直播间,无,0,薄情子裕,https://www.douyu.com//8956146
穿越火线,新主播喜欢的点点关注哦~,无,0,Monk丶帝王僧,https://www.douyu.com//4359848
穿越火线,定级定级！,无,0,执着Per,https://www.douyu.com//6955946
穿越火线,欢迎上车。每晚7点,无,0,CFZhenxi,https://www.douyu.com//9257067
穿越火线,用户780294的直播间,无,0,飞上的浪,https://www.douyu.com//10880801
穿越火线,随便播播，进来玩玩,无,0,绝顶聪明的柯文,https://www.douyu.com//7482042
穿越火线,一个月没玩，还是这么菜,无,0,CF东部似清,https://www.douyu.com//9330822
穿越火线,韩服钻石混混日子,无,0,善良的白狐狸,https://www.douyu.com//9525862
穿越火线,用户49161389的直播间,无,0,用户49161389,https://www.douyu.com//10880999
穿越火线,顾若风的直播间,无,0,顾若风,https://www.douyu.com//10879280
穿越火线,60ping南部CFS,无,0,VEIIIIIIII,https://www.douyu.com//1159368
穿越火线,Toooooy的直播间,无,0,用户730787132,https://www.douyu.com//10878469
穿越火线,估号脱坑入坑,无,0,骚神丶阿拉蕾,https://www.douyu.com//4389982
穿越火线,彩笔-又菜又爱玩,无,0,E十丶咚东,https://www.douyu.com//9143168
穿越火线,Xd丶杨妍的直播间,无,0,Xd丶杨妍,https://www.douyu.com//10880702
穿越火线,送礼钻粉拿斗鱼皮肤~~,无,54.3,渝万丶狗哥,https://www.douyu.com//6310
穿越火线,帮打排位/秒上号/卡房管带飞,斗神杯CF邀请赛冠军,8.5,情久若黎,https://www.douyu.com//7393236
穿越火线,NAME?,无,0.7,melody小锦,https://www.douyu.com//5375983
穿越火线,祝小宝贝们所有愿望，如愿实现吖~~~,无,0.6,i蓝桉丶,https://www.douyu.com//7566843
穿越火线,想玩的一起来 6079089,无,0.3,丿坏大大丿857,https://www.douyu.com//6079089
穿越火线,荣耀娱乐局-,无,0.1,cf箐茶,https://www.douyu.com//10406301
穿越火线,贩卖机：西部排位,无,0.1,心动贩卖机丶,https://www.douyu.com//6554947
穿越火线,全区排位/荣耀之巅,无,0.1,在下一个冬,https://www.douyu.com//10855646
穿越火线,他开了吖！把把15+,无,0.1,小透心凉凉,https://www.douyu.com//10858471
穿越火线,染火的余灰,无,0,染火的余灰,https://www.douyu.com//6911414
穿越火线,r石家庄吴彦祖的直播间,无,0,r石家庄吴彦祖,https://www.douyu.com//8909858
穿越火线,可达鸭EDGyyds,无,0,豆瓣酱可达鸭,https://www.douyu.com//3791908
穿越火线,枪王排位：荣耀枪王,无,0,洛依神,https://www.douyu.com//8699217
穿越火线,飘逸叔叔的直播间,无,0,飘逸大叔矣,https://www.douyu.com//6612909
穿越火线,歪脖打不准,无,0,Lynx教练,https://www.douyu.com//7517395
